id,tweet_text,labeled_brand_or_product,detected_emotion,sentiment,brand,tweet_char_count
352,"Texas has been amazing I've met so many influential people that work at twitter, foursquare, Microsoft and even Apple.  #SXSW #Winning",UNKNOWN,No emotion toward brand or product,Neutral,Apple,134
353,"I woke up before my iPhone finished recharging. That means I got enough sleep last night, right? #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Apple,102
354,The quiet before the storm at #SXSW - Looking forward to seeing Google's Marissa Mayer,UNKNOWN,No emotion toward brand or product,Neutral,Google,86
355,"Companies believing in #NFC Google with the Nexus S, Nokia but also carriers, Verifone, and even Apple it seems #sxsw #sxswnfc",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,126
357,Hope it's better than wave RT @mention Buzz is: Google's previewing a social networking platform at #SXSW: {link},UNKNOWN,I can't tell,Neutral,Google,113
359,"Cus!
It's between pacman google, singularity or #sxsw noobs meetup",UNKNOWN,No emotion toward brand or product,Neutral,Google,66
361,So far my biggest #SXSW mistake is not bringing my iPhone/iPad charger,UNKNOWN,No emotion toward brand or product,Neutral,Apple,70
364,���@mention Black or white iPad?  #sxsw #iPad2�۝ that is the question....,UNKNOWN,No emotion toward brand or product,Neutral,Apple,73
365,"HootSuite blog ��� Social Media Dashboard �� HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android
{link}",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,125
366,"HootSuite blog ��� Social Media Dashboard �� HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,125
367,"Hoot! New Blog post: HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,101
368,Is anyone bringing their iPad vs. their computer to #sxsw?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,58
373,"The South By Southwest Panels, Illustrated [PICS]: Sometimes the best... {link} #News #Ogilvy #sxsw #trending #Cyber #iPhone",UNKNOWN,No emotion toward brand or product,Neutral,Apple,124
374,My Google calendar's Saturday night is a giant overlap of #sxsw parties.,UNKNOWN,No emotion toward brand or product,Neutral,Google,72
376,"If anyone can make it cooler, they can. RT @mention @mention to Launch &quot;Groupon/ Living Social-type&quot; Rewards #SXSW {link}",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,131
380,Reminder: Charles Chen will be talking about Android and ChromeOS access today @mention 1PM @mention the Google booth in Exhibit Hall 3. #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,142
381,"Tomorrow, Charles Chen will be speaking about Android and ChromeOS access @mention the Google booth in Exhibit Hall 3 @mention 1PM #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Google,136
382,"RE: group chat apps for #SXSW, now been told to d/l two more apps (not yet avail on Android). This point, I'll need phone JUST for apps.",UNKNOWN,No emotion toward brand or product,Neutral,Google,136
383,"Remember, chime in with tweets about your #nasatweetup experience between 2:15pm - 3pm Central time for #sxsw session - {link}",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,126
384,"The Daily Chord - Tuesday, March 8: 
Hackers discover Google's music serviceStory from Rollin... {link} #sxsw #music #news",UNKNOWN,No emotion toward brand or product,Neutral,Google,122
385,"The Daily Chord - Tuesday, March 8: 
Hackers discover Google's music serviceStory from Rolling Stone.


Mo... {link} #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Google,122
386,Google to Circle Austin? #sxsw {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,37
387,No Google Circles at #SxSW {link} (ht @mention ) (maybe they're reconsidering the shape?),UNKNOWN,No emotion toward brand or product,Neutral,Google,89
388,Is Google Circles just Buzz with the corners rounded off? Might we find out today? {link} #sxsw #google,UNKNOWN,No emotion toward brand or product,Neutral,Google,103
389,NO Google Circles! RT @mention We're not launching any products at #SXSW but we're doing plenty else.,UNKNOWN,No emotion toward brand or product,Neutral,Google,101
390,"10 Austin Classics not to be missed at #SXSW. m4blog.com
Twitter for iPhone �ۢ 3/12/11 12:40 PM",UNKNOWN,No emotion toward brand or product,Neutral,Apple,95
391,"tools for collaboration across boundaries ~ google, webex, dropbox, whiteboarding, basecamp, join.me, ipad #sxsw #evolvingworkplace",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,131
392,Trying to collaborate on #sxsw events with a few friends. Google Calendar or Plancast?,UNKNOWN,No emotion toward brand or product,Neutral,Google,86
393,"At #SXSW? come hear me speak in 40 mins. Designing iPad Interfaces - New Navigation Schemas in Ballrm A, 11:00am #UXDes @mention",UNKNOWN,No emotion toward brand or product,Neutral,Apple,128
397,Among the cool/goofy things I've spied at #SxSW today - iPad case made to look like an EtchnSketch; grown up game of tug o' war.,UNKNOWN,No emotion toward brand or product,Neutral,Apple,128
398,wishes he could be at the @mention / @mention / @mention party at #sxsw instead of doing homework for tomorrow...,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,113
399,If only I could find @mention at #SXSW. He's probably fitIng with his iPad.,UNKNOWN,No emotion toward brand or product,Neutral,Apple,75
400,Check out Coyne PR updates from #sxsw {link} via @mention,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,57
401,It's just crazy to look around sxsw and realize last year no one had an iPad. #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,83
402,SYD #SXSW crew your iPhone extra juice pods have been procured.,UNKNOWN,I can't tell,Neutral,Apple,63
403,"Crazy big crowds now. #SXSW @mention Apple Store, SXSW {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,61
404,"If u read d article,google say it's a rumor ���@mention to Launch Major New Social Network Called Circles,{link} #sxsw�۝",UNKNOWN,No emotion toward brand or product,Neutral,Google,120
405,At #SXSW? D/L @mention 4 iPhone &amp; come to the UJ* booth in ACC hall 2! Snap pics &amp; send em to us! #FightThePaddle! {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,129
407,It's only day 3 and I'm too tired to hold up my iPad. This week will be the death of me. But it will be a happy death. #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,124
408,"Beautiful day in #austin! Come by and grab a slice or two. If you check in on #google, you can get a deal. #sxswi #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Google,119
411,Google to debut new selective social network today at #sxsw ? @mention {link}  #google #circles,UNKNOWN,No emotion toward brand or product,Neutral,Google,95
412,"Trying to decide what session to attend at #sxsw, but Marissa Meyer @mention later today is a given.",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,100
413,excellent deck there too RT @mention Nth time lucky: Google's new social network about to launch. Maybe. {link} #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,117
414,&quot;the default state of users is more leisurely and contemplative&quot; @mention #ipad #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,95
415,Mobile is definitely the hot topic this year. Every session is standing room only. Next  - lessons learnt building Netflix iPhone app #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,139
416,Did Apple deliberately chose March 11 for the iPad 2 availability knowing that a large chunk of their customer base will be at #SXSW?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,133
420,"Attending Designing iPad Interfaces - New Navigation Schemas. With AKQA's Lynn Teo. Ballroom A. And yes, we are hiring. #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Apple,125
421,"Check out Designing for Android at SXSW.
{link} #SXSW #UXAmandroid",UNKNOWN,No emotion toward brand or product,Neutral,Google,66
422,Check out Designing iPad Interfaces - New Navigation Schemas #SXSW #UXDes,UNKNOWN,No emotion toward brand or product,Neutral,Apple,73
423,"Check out Designing iPad Interfaces - New Navigation Schemas at SXSW.
{link} #SXSW #UXDes",UNKNOWN,No emotion toward brand or product,Neutral,Apple,89
424,"Headed to Designing iPad Interfaces - New Navigation Schemas at SXSW.
{link} #SXSW #UXDes",UNKNOWN,No emotion toward brand or product,Neutral,Apple,89
425,"Taking in Designing iPad Interfaces - New Navigation Schemas at SXSW.
{link} #SXSW #UXDes",UNKNOWN,No emotion toward brand or product,Neutral,Apple,89
426,Adobe has developed an engine to essentially convert SWF files to jQuery/HTML5.  So existing flash files can be portable on your ipad. #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,140
427,"I'm not a developer, but awesome name for the event! RT @mention Join the League of Extraordinary #H4ckers at #SXSW! {link}",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,123
428,Behaviour diff. Lots of phone calls while using ipad/laptop. Notsomuch with the mobiles internets. #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,104
430,Why Barry Diller thinks iPad only content is nuts @mention #SXSW {link},UNKNOWN,I can't tell,Neutral,Apple,71
433,Q2 - What do u think of Google's check in offers? Testing at #sxsw {link} #smccolumbus,UNKNOWN,No emotion toward brand or product,Neutral,Google,86
435,What time does the #apple store at #sxsw open? Pulling the #ipad2 trigger.,UNKNOWN,No emotion toward brand or product,Neutral,Apple,74
436,At #SXSW? Don't forget to come to the #privacybootcamp for startups with @mention @mention @mention and @mention in ... {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,126
437,At #SXSW? Don't forget to come to the #privacybootcamp for startups with @mention @mention @mention and @mention in ACC 9ABC at 3:30 CST!,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,137
438,"Too bad I don't have a ��_ button!
RT @mention I know its #SXSW time when I have an abnormal amount of app updates on my iPhone.",UNKNOWN,No emotion toward brand or product,Neutral,Apple,128
439,Web Devs: Don't wait in line for iPad 2 at #sxsw signup for New Relic using promo SXSW2011 and be eligible to win one {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,124
440,���@mention Download 20+ FREE tracks from the #SXSW Music Sampler available on @mention store today!  {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,108
441,���@mention Download 20+ FREE tracks from the #SXSW Music Sampler available on the @mention store today!  {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,112
442,���@mention Download 20+ FREE tracks from the #SXSW Music Sampler available on the @mention store today!  {link} #fb,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,116
443,���@mention DownloadFREE tracks from the #SXSW Music Sampler available @mention {link} - where are the green lady killers!,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,122
444,"guess who drew a bigger crowd at #sxsw: @mention or a chimp that could work an #iPhone? Sorry, @mention",UNKNOWN,No emotion toward brand or product,Neutral,Apple,103
446,Is anyone else using #hashable to network at #sxsw this week? Trying out the android version...,UNKNOWN,No emotion toward brand or product,Neutral,Google,95
447,@mention  Enjoy #Sxsw and ride anywhere in Austin for $10 . download the #GroundLink app {link} booth 437,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,105
448,@mention  Enjoy #Sxsw and ride anywhere in Austin for $10 . dwnld the #GroundLink app{link} booth 437,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,101
449,"Before It Even Begins, #Apple #Winning #SXSW {link} via @mention @mention",UNKNOWN,No emotion toward brand or product,Neutral,Apple,73
453,"Before It Even Begins, #Apple Wins #SXSW: Over the past week, there�۪s been a major dilemma in��_ {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,104
473,"Thanks to everyone for making it a great day in the shop today. if you're in Austin, come by and see us tomorrow {link} #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,125
474,Thanks to everyone who came by today. Good luck on winning the iPad. Stop by tomorrow for more chances to win. #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,116
477,Gave into extreme temptation at #SXSW and bought an iPad 2... #impulse,UNKNOWN,I can't tell,Neutral,Apple,70
480,"Watch out FB 4 big brother RT@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Google,123
483,"At a DSLR film discussion moderated by Guy Kawasaki, of Apple fame. Packed house! #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Apple,87
484,"Get #SXSW film red carpet coverage from @mention CW Austin Star Mandy Dugan on Grouped{in}, get the app {link}",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,110
486,���@mention Find out if you are stupid with our Stupid Game for you #iPad currently on special #sxsw sale! {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,113
488,Trying to find the apple pop up store #sxsw #widfy,UNKNOWN,No emotion toward brand or product,Neutral,Apple,50
489,Is he the first person in the queue at the new apple store in Austin? May we be #sxsw  {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,93
490,il CEO di flipboard annuncia la versione iPhone ���@mention @mention next platform for Flipboard is the iPhone Team started working on it #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,143
493,Hey #SXSW folks: free lunch from La Condesa at the Pepsi Max Lot! Map: {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,77
494,"Please RT Follow the next big #college social network @mention chance to win an #iPad at 7,000 followers #socialmedia #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Apple,123
495,"Gear list for #SXSW music: iPhone (VZW), Blackberry (Sprint), iPad, Jambox, HP elitebook. Lacking good, portable headphones. Suggestions?",UNKNOWN,No emotion toward brand or product,Neutral,Apple,137
496,"Preparing for #sxsw talk about #google doodles with @mention It will be fun! Friday, 5pm: {link}",UNKNOWN,No emotion toward brand or product,Neutral,Google,96
