id,tweet_text,labeled_brand_or_product,detected_emotion,sentiment,brand,tweet_char_count
540,I have my golden tickets f 4sq party Day after the real party #Redbullbpm with Felix da Housecat playing on iPad! #SXSW  {link},UNKNOWN,Positive emotion,Positive,Apple,127
544,"GSD&amp;M Google #sxsw party with @mention is blowing my mind. So much amazing food, drink, music, &amp; photo booth fun!",UNKNOWN,Positive emotion,Positive,Google,121
545,.@mention Google Circles will be the first real alternative to Facebook #sxsw,Other Google product or service,Positive emotion,Positive,Google,77
550,���@mention Google now lets you block sites you can't stand {link} How about #sxsw blocking that looks like what I need,Google,Positive emotion,Positive,Google,119
559,"���@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝ @mention  bigger than gaga",Other Google product or service,Positive emotion,Positive,Google,126
566,"���@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝. Super interesting...",Google,Positive emotion,Positive,Google,121
569,"���@mention Google to Launch New Social Network Called Circles, Today? {link} #sxsw�۝ Applause for a new privacy model attempt",UNKNOWN,Positive emotion,Positive,Google,126
572,.@mention Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #SXSW  | RT @mention,Google,Positive emotion,Positive,Google,108
575,Future of Google: Contextual discovery. Location + context helps us go deeper than ever. Searches without search @mention #sxsw,Google,Positive emotion,Positive,Google,127
579,"Check out GoogleTV to iPad Apps: The Connected TV Experience at SXSW.
{link} #SXSW #ConnectedTV",iPad or iPhone App,Positive emotion,Positive,Apple,95
580,"Check out GoogleTV to iPad Apps: The Connected TV Experience at SXSW.
{link} #SXSW #ConnectedTV Fascinating!",iPad or iPhone App,Positive emotion,Positive,Apple,108
581,CNNMoney: Got a craving? #SXSW minds created an app for that - Foodspotting {link} #iPhone #apps,UNKNOWN,Positive emotion,Positive,Apple,96
587,"iPad 2 in hand, awesome dude gave me cutsies on a 3 hour line. #austin #apple #sxsw #winning",iPad,Positive emotion,Positive,Apple,92
592,"#smtravel hasn't heard - Google plans to launch a socnet in May - &quot;Circles&quot;. They have learned a lot in 5 years, lots has changed. via #sxsw",Google,Positive emotion,Positive,Google,150
594,"I may not have invites to all the &quot;cool&quot; #sxsw #sxswi parties, but I do have two iPhone chargers in my pocket, so you'll be happy to see me!",UNKNOWN,Positive emotion,Positive,Apple,150
597,I've been having meetings while I'm in line at the #SXSW PopUp Apple Store for the iPad2. I love this place!,iPad,Positive emotion,Positive,Apple,108
601,"@mention  hello! Enjoy #Sxsw and ride anywhere in Austin for $10 . download the #GroundLink app, {link} booth 437",UNKNOWN,Positive emotion,Positive,UNKNOWN,113
602,"Oh Lordy, here we go... RT @mention What time does the #apple store at #sxsw open? Pulling the #ipad2 trigger.",iPad,Positive emotion,Positive,Apple,110
604,Loved the honesty in Google's Marissa Mayer keynote: we have too many products and need to step up customer service for locations #sxsw,Google,Positive emotion,Positive,Google,135
608,"Wondering how much revenue the Austin @mention store grossed on account of the ipad2, amid #sxsw ...what a strategic release...",UNKNOWN,Positive emotion,Positive,Apple,127
614,How could I forget my cell phone today for #SXSW what a fail glad I have my iPad #lifelinetotheworld,iPad,Positive emotion,Positive,Apple,100
617,"Love that I have a MacBook, iPad, and iPhone with me at #sxsw this year. One runs out of juice, and I can jump to the next.",iPhone,Positive emotion,Positive,Apple,123
618,Holy cow! I just got hooked by Paolo and Alex with a backup charger for my iPhone! facebook.com/powermat #powermatteam #sxsw #thanks,iPhone,Positive emotion,Positive,Apple,132
619,Holy cow! I just got hooked by Paolo and Alex with a backup charger for my iPhone! facebook.com/powermat #powermattteam #sxsw #thanks,iPhone,Positive emotion,Positive,Apple,133
620,Catch 22��_ I mean iPad 2 at #SXSW - {link} #apple #ipad2,UNKNOWN,Positive emotion,Positive,Apple,57
622,I knew if I plied @mention with beer and stogies last night I'd weasel my way into the Team Android party tonight. #success #SXSW.,Android,Positive emotion,Positive,Google,130
627,���@mention I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. #SXSW�۝,UNKNOWN,Positive emotion,Positive,Apple,115
629,@mention  I'm beyond frustrated w/ @mention after this Samsung Moment runaround &amp; am leaving for ATT &amp; iPhone so I can enjoy #sxsw.,iPhone,Positive emotion,Positive,Apple,139
632,I have no idea why this startupbus thing is so addictive: {link} #sxsw Also just added Android app.,Android App,Positive emotion,Positive,Google,99
636,"Hot-spot! If only @mention data speed could keep up RT @mention Also, thanks to Apple for releasing iOS 4.3 just in time for #SXSW",Apple,Positive emotion,Positive,Apple,130
637,wondering if ppl in #sxsw on friday will queue at the convention centre or the apple store! xD i'm still figuring out wot i'll do!,Apple,Positive emotion,Positive,Apple,130
643,This Week in #iPad clip: @mention joins @mention to review the free #SXSW Go #App! {link} #iPad2 #SXSWGo,UNKNOWN,Positive emotion,Positive,Apple,104
644,"If you're in a room full of people w/good Wi-Fi at #SXSW run #FrostWire on your Android {link} Share pics, apps, vids w/others",Android App,Positive emotion,Positive,Google,126
645,"If you're in a room full of people w/good Wi-Fi at #SXSW run #FrostWire on your Android {link} share pics, apps, vids w/others",Android App,Positive emotion,Positive,Google,126
646,"Hot spots in Austin on Gowalla right now: convention cnt, the Ignite party n the Apple store. #sxsw #sxswi",Apple,Positive emotion,Positive,Apple,106
647,I will be in Austin this weekend @mention #SXSW supporting Smarty Ears' launch of new iPad apps for Speech Therapy {link} #sxswh #sxsh,UNKNOWN,Positive emotion,Positive,Apple,134
649,"For those in need of sweet Mac goodness at #SXSW, Apple has set up a temporary store downtown: {link}",Apple,Positive emotion,Positive,Apple,101
655,"Zite, the Intelligent iPad Magazine: {link} &lt;  Deliciousness. #sxsw #trending #youneedthis",iPad,Positive emotion,Positive,Apple,93
659,Tim Soo's invisible instruments are jaw dropping. iPhone+Wii controller. {link} #lovemusicapi #sxsw,iPhone,Positive emotion,Positive,Apple,99
660,Rockin an iPad 2 from the downtown Apple #SXSW store. #apple,iPad,Positive emotion,Positive,Apple,60
661,AWESOME!! ipad 2 jailbreak!! {link} Grateful Dead #fab5 #sxsw,iPad,Positive emotion,Positive,Apple,61
663,New Post: iPad 2 Launches to Huge Lines at Apple Pop-Up Shop in Austin {link} #SXSW #SXSWi,iPad,Positive emotion,Positive,Apple,90
664,"���@mention iPad 2 Sold Out, 70% Went to New Buyers [REPORT] - {link} #sxsw #socialmedia #tech #ipad2 #media�۝",iPad,Positive emotion,Positive,Apple,110
665,Remaining iPad 2 stock at #sxsw Apple store.. Come get one :-)  {link},iPad,Positive emotion,Positive,Apple,70
666,I won the iPad accessories bag! Thanks @mention #SXSW,iPad,Positive emotion,Positive,Apple,53
667,The #sxsw iPad app is pure gold. @mention,iPad or iPhone App,Positive emotion,Positive,Apple,41
673,"Turn your iPad into a 'physical messaging platform' with Holler Gram, a cheeky app we built for #SXSW. {link}",iPad or iPhone App,Positive emotion,Positive,Apple,109
676,Pic of my iPad-winning performance: {link} #sxsw #accordion #toodamnlucky,iPad,Positive emotion,Positive,Apple,73
677,I fear no iphone + #att 3gs slowpoke network during #sxsw &amp; #sxswmusic.,iPhone,Positive emotion,Positive,Apple,75
680,Very cool iphone app just launched at #sxsw FlyPost: community bulletin board w/ location. Learn more: {link} {link},iPad or iPhone App,Positive emotion,Positive,Apple,116
681,Pedicab + iPhone charger would be epic win. #SXSW,Other Apple product or service,Positive emotion,Positive,Apple,49
682,"Check out iPhone Developer Meet Up at SXSW.
{link} #SXSW",iPhone,Positive emotion,Positive,Apple,56
684,"&quot;the iPhone is a transient device used in short bursts; the iPad is an 'after 8pm, on the couch' device.&quot; @mention #sxsw",iPhone,Positive emotion,Positive,Apple,130
687,@mention  iPhone. Clearly. Positively. Happily. #SXSW,iPhone,Positive emotion,Positive,Apple,53
690,"Flipboard is developing an iPhone version, not Android, says @mention #sxsw",iPhone,Positive emotion,Positive,Apple,75
693,So {link} is part of my presentation at #SXSW so good thing it's crashing now instead of then. Works best on iPhone/Android,iPhone,Positive emotion,Positive,Apple,123
697,"my sister is throwing the Google sxsw party tonigh Come!! {link} Bands, food, art, ice cream, nifty interactive #sxsw",Google,Positive emotion,Positive,Google,117
700,I believe it - I almost always use Google Maps on my iPhone RT @mention 40% of Google Maps use is Mobile says @mention #sxsw,Other Google product or service,Positive emotion,Positive,Google,124
701,Of course it does! RT @mention #SXSW Gets Its Own Apple Store {link} #geeksrule,Apple,Positive emotion,Positive,Apple,79
703,"Gotta get it! RT @mention Hey Taariq, howdy from Texas, fav #sXsw app is: {link} &lt;--android-or get Iphone #UsGuys",iPad or iPhone App,Positive emotion,Positive,Apple,116
707,"@mention  Its bigger than an iphone and smaller than a PC, so good for big events like #SXSW and meeti? {link}",UNKNOWN,Positive emotion,Positive,Apple,110
708,"@mention  Its bigger than an iphone and smaller than a PC, so good for big events like #SXSW and meeting day? {link}",iPad,Positive emotion,Positive,Apple,116
710,I'm a bit jealous seeing #SXSW attendees with #ipad2. My iPad seems so obsolete...,iPad,Positive emotion,Positive,Apple,82
717,&quot;I'm just learning all of these things from the screen.&quot; A 4-year old's explanation of how she instantly knew how to use an iPad. #sxsw,iPad,Positive emotion,Positive,Apple,145
721,This iPad keeps me awake. Thank god I bought it.... #SXSW,iPad,Positive emotion,Positive,Apple,57
728,"Google to launch a social network, Circles, at #SxSW - {link} - Who's excited?",Other Google product or service,Positive emotion,Positive,Google,78
732,Google to Launch Major New Social Network Called Circles  {link} #sxsw (via @mention,Google,Positive emotion,Positive,Google,84
738,"Google to Launch Major New Social Network Called Circles, {link} #sxsw - Brazil's orkut users have been waiting.",Other Google product or service,Positive emotion,Positive,Google,112
745,"Google to Launch Major New Social Network Called Circles, Possibly Today (Updated) by @mention {link} #sxsw",Other Google product or service,Positive emotion,Positive,Google,107
746,"Google to Launch Major New Social Network Called Circles, Possibly Today {link}",Google,Positive emotion,Positive,Google,79
753,"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw - this will surely be a threat to FB",Other Google product or service,Positive emotion,Positive,Google,122
757,"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw #Pakistan #cwc2011",Other Google product or service,Positive emotion,Positive,Google,104
759,"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw rt @mention via @mention",UNKNOWN,Positive emotion,Positive,Google,110
764,"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝ &gt;&gt; Should be good",UNKNOWN,Positive emotion,Positive,Google,111
772,"Google to Launch Major New Social Network Called Circles, Possibly Today @mention #sxsw #sxswi - {link} via @mention",Google,Positive emotion,Positive,Google,116
781,"Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention #SXSW #ScreenFuture",UNKNOWN,Positive emotion,Positive,Google,124
782,"Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention #sxsw #sxswi",Other Google product or service,Positive emotion,Positive,Google,117
787,Google to launch Major New Social Network called Circles: {link} Possibly today #SXSW,Other Google product or service,Positive emotion,Positive,Google,85
788,Google to Launch Major New Social Network Called Circles!!!  #google #circles #sxsw {link},Other Google product or service,Positive emotion,Positive,Google,90
789,Google to Launch Major New Social Network Called Circles!!! #google #circles #sxsw {link},Other Google product or service,Positive emotion,Positive,Google,89
790,Google to Launch Major New Social Network Called Circles.. {link} #sxsw v @mention @mention,Other Google product or service,Positive emotion,Positive,Google,91
792,Google to launch new social network at SXSW? - CNET News {link} #sxsw,Google,Positive emotion,Positive,Google,69
795,"Google to launch new social network Circles, linking u more closely to peeps u connect w/most. possibly today @mention #sxsw!",Other Google product or service,Positive emotion,Positive,Google,125
815,There's a line at #SXSW Apple Store on ipad Day 2! {link},Apple,Positive emotion,Positive,Apple,57
818,"Saw giant line, thought it was for movie premiere. It was at apple store for iPad 2. Heard more screams than at premiere! #SXSW",iPad,Positive emotion,Positive,Apple,127
822,"Since I'm listening to Google's Marissa Mayer, but engaging on Twitter I'm wondering what the heck happened to Google Buzz. #SXSW",Other Google product or service,Positive emotion,Positive,Google,129
828,I've been looking forward to the google/bing q/a on website ranking all week. #sxsw,Google,Positive emotion,Positive,Google,83
833,There are lots of other Google efforts helping Japan! and many other global issues. :)  RT @mention RT @mention wtf is up w/people at #sxsw,Google,Positive emotion,Positive,Google,139
834,"You gotta love @mention @mention unabashed Apple #fanboy &gt;&gt; Before It Even Begins, Apple Wins #SXSW :: {link}",Apple,Positive emotion,Positive,Apple,115
